label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,mean_intensity_mask/mean_intensity_particle,mean_intensity_particle/mean_intensity_mask,particle@kt/particle@cyto:mask@kt/mask@cyto,condition,cell,Experiment
8_7,22.0,948.0,14763.0,6329.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,623.0,10393.0,4124.818181818182,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.925512004945337,2.019749929817971,1.9435633822743204,0.6516815201545433,1.534491878429903,0.5145188518780485,Interphase,KTProtein_Interphase_1,Expt-1
8_8,26.0,1210.0,26597.0,9138.807692307691,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,698.0,15088.0,4456.192307692308,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.240874537767029,2.9162028904587083,1.4542453653147414,0.48761200122890974,2.050810885457574,0.6876418683194983,Interphase,KTProtein_Interphase_1,Expt-1
8_9,5.0,3877.0,6861.0,5263.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,1375.0,5354.0,3330.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.169098466954966,1.6794925081946355,1.886938138450869,0.6326949384404925,1.5805405405405404,0.5299590800687171,Interphase,KTProtein_Interphase_1,Expt-1
8_10,21.0,2407.0,28713.0,11282.57142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,958.0,11031.0,4086.619047619048,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.8891586062578045,3.600280093376,1.080237788557979,0.3622063528239932,2.760857152844941,0.9257221054402389,Interphase,KTProtein_Interphase_1,Expt-1
8_11,22.0,1884.0,8279.0,4961.318181818182,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,676.0,8959.0,3910.863636363637,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.7218954818228007,1.5831617109616711,2.350925654690059,0.7882710789837746,1.2685991236532268,0.4253643657361159,Interphase,KTProtein_Interphase_1,Expt-1
8_12,36.0,962.0,21282.0,7272.416666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,766.0,14367.0,4447.055555555556,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.232179262334737,2.3206356034611018,1.823715561384421,0.6114962548747741,1.635332991867278,0.5483311220094427,Interphase,KTProtein_Interphase_1,Expt-1
8_13,19.0,590.0,7980.0,3617.631578947368,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,804.0,8307.0,3745.105263157895,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.5641463507683664,1.1543899403880595,3.0874717684825317,1.0352367789335857,0.9659625897662912,0.32388960126151767,Interphase,KTProtein_Interphase_1,Expt-1
8_14,32.0,1423.0,39827.0,11389.59375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,712.0,14508.0,4467.21875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.251368195849093,3.634431025707829,1.1697479373738042,0.39221932301141116,2.5495939167966646,0.8548850295432838,Interphase,KTProtein_Interphase_1,Expt-1
8_15,38.0,1474.0,31893.0,11193.921052631578,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,978.0,12921.0,4933.8421052631575,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.6954448804766775,3.571991667657878,1.3145173106060009,0.4407608452896191,2.268804070703946,0.7607355125197961,Interphase,KTProtein_Interphase_1,Expt-1
9_1,22.0,1864.0,24581.0,9351.863636363636,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,899.0,11334.0,4357.909090909091,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.961500233571451,2.939844297952926,2.708136699319487,0.46599365221321953,2.14595197863863,0.36925757855993185,Interphase,KTProtein_Interphase_1,Expt-1
9_2,13.0,723.0,9378.0,4574.538461538462,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,870.0,7596.0,3769.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,6.885617334911212,1.4380482152912855,4.78816861750111,0.823908254720947,1.2137273710635346,0.20884811707443346,Interphase,KTProtein_Interphase_1,Expt-1
9_3,21.0,2547.0,34371.0,13683.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1131.0,12691.0,4854.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,8.867812826654026,4.301376826376743,2.0616219374864238,0.35474676606007455,2.818912237330037,0.48505498598798513,Interphase,KTProtein_Interphase_1,Expt-1
9_4,21.0,3551.0,33252.0,12530.142857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1423.0,14663.0,5014.857142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,9.161684074014449,3.93896558626795,2.325911174739373,0.4002234611394238,2.4986041476754783,0.4299390324362038,Interphase,KTProtein_Interphase_1,Expt-1
9_5,9.0,5325.0,27559.0,15827.333333333334,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1623.0,7065.0,4063.555555555556,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.423743320431972,4.975467720773235,1.4920694368967289,0.2567429060837089,3.894946953953844,0.6702100956372672,Interphase,KTProtein_Interphase_1,Expt-1
9_6,31.0,2581.0,20618.0,8540.741935483871,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1155.0,11703.0,4906.129032258064,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,8.963047787696285,2.684860735317867,3.3383659978308438,0.5744382712085903,1.7408310868564667,0.2995477430125294,Interphase,KTProtein_Interphase_1,Expt-1
9_7,28.0,2581.0,26855.0,10249.42857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,771.0,13584.0,4881.107142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,8.917335090585324,3.222002085854457,2.767637901209023,0.47623212443899315,2.099816347286549,0.36131894261281694,Interphase,KTProtein_Interphase_1,Expt-1
9_8,38.0,1178.0,45630.0,12731.263157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,427.0,22256.0,6136.763157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,11.21130347048142,4.002189601540043,2.8012924390606853,0.4820231175638916,2.0745892957456573,0.35697808127998043,Interphase,KTProtein_Interphase_1,Expt-1
9_9,30.0,568.0,14153.0,5561.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,860.0,11486.0,4201.466666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.675694272234446,1.7483610404174514,4.390222668426506,0.7554330236739585,1.3237440893656185,0.2277788794613483,Interphase,KTProtein_Interphase_1,Expt-1
9_10,26.0,1197.0,19677.0,7176.076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,887.0,13111.0,4296.884615384615,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.850014113506395,2.25586574444347,3.4798232708848644,0.5987790629120261,1.670065073980254,0.28737091574932644,Interphase,KTProtein_Interphase_1,Expt-1
10_1,22.0,2177.0,22327.0,8596.636363636364,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,949.0,6511.0,2875.8636363636365,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,6.053500296975668,7.255956742855204,0.8342800972368569,0.33453359136237215,2.98923643490493,1.198638207134521,Interphase,KTProtein_Interphase_1,Expt-1
10_2,20.0,1156.0,20513.0,7907.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,656.0,9430.0,4068.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,8.564130439584227,6.6742095305033216,1.283167751992704,0.5145306927687988,1.9435186550656245,0.7793213307044564,Interphase,KTProtein_Interphase_1,Expt-1
10_3,9.0,2784.0,14882.0,7675.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,1079.0,4318.0,2395.222222222222,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,5.041782318955392,6.47861593186551,0.778219047398233,0.31205396563454496,3.2045739203043095,1.2849852536290807,Interphase,KTProtein_Interphase_1,Expt-1
10_4,16.0,3424.0,21139.0,10477.3125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,1103.0,4518.0,2606.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,5.487034120676936,8.84333395826208,0.6204712099050103,0.24879948937287114,4.0193008535532755,1.6116783245319197,Interphase,KTProtein_Interphase_1,Expt-1
10_5,38.0,1466.0,26265.0,9178.947368421052,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,718.0,10149.0,3687.552631578948,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,7.762051255880202,7.747454031199151,1.001884131822179,0.40174025229357807,2.4891705381546734,0.998119411454544,Interphase,KTProtein_Interphase_1,Expt-1
10_6,28.0,2497.0,24234.0,9273.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,808.0,6341.0,2967.8214285714284,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,6.247065289209781,7.8270497924399836,0.7981379261498651,0.3200411321350582,3.1245983706181786,1.2529162782977832,Interphase,KTProtein_Interphase_1,Expt-1
10_8,42.0,763.0,28536.0,7231.071428571428,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,342.0,16721.0,4477.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,9.423785080376193,6.103357088843577,1.5440330531539896,0.6191336988195782,1.6151600242509334,0.6476545291289616,Interphase,KTProtein_Interphase_1,Expt-1
10_9,26.0,2460.0,29306.0,10054.923076923076,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,888.0,12100.0,3931.923076923077,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,8.276434672659047,8.486817845116951,0.9752105940886958,0.39104457058922537,2.5572532524699203,1.02541954123711,Interphase,KTProtein_Interphase_1,Expt-1
11_1,16.0,3737.0,17425.0,9582.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0011.tif,1337.852407261247,211.625,1724.0,5691.0,3489.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0011.tif,578.2809160305344,130.315,6.0338321796110606,7.162411898346901,0.8424302127895885,0.36413681546609616,2.7462205344988178,1.1870419469983648,Interphase,KTProtein_Interphase_1,Expt-1
11_2,35.0,1689.0,33814.0,12165.171428571428,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0011.tif,1337.852407261247,211.625,810.0,6944.0,3293.942857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0011.tif,578.2809160305344,130.315,5.6960946934809975,9.093059415630961,0.6264222450465259,0.2707683057722162,3.693194434806745,1.5963673191805754,Interphase,KTProtein_Interphase_1,Expt-1
11_3,39.0,1102.0,33864.0,10786.205128205129,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0011.tif,1337.852407261247,211.625,913.0,15983.0,4832.51282051282,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0011.tif,578.2809160305344,130.315,8.356687358255575,8.062328153436487,1.0365104470094808,0.4480271571950877,2.232007555659316,0.964775611172256,Interphase,KTProtein_Interphase_1,Expt-1
12_1,40.0,246.0,6934.0,3148.1,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,383.0,2480.0,1266.275,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,2.9132348774523162,3.578634357955296,0.8140632951159712,0.4022346812363013,2.486110836903516,1.2284057099731298,Interphase,KTProtein_Interphase_1,Expt-1
12_2,18.0,861.0,6084.0,2589.3888888888887,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,573.0,1593.0,1075.388888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,2.4740758665659546,2.943513879446481,0.840517819141793,0.41530605677015175,2.4078627886552666,1.1897427719272455,Interphase,KTProtein_Interphase_1,Expt-1
12_3,60.0,376.0,14403.0,4503.05,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,301.0,3875.0,1350.8666666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,3.1078493124487845,5.118887406877354,0.6071337510321697,0.29998926653416386,3.3334525983319354,1.6470835269822015,Interphase,KTProtein_Interphase_1,Expt-1
12_4,69.0,139.0,20494.0,4935.68115942029,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,241.0,5905.0,1847.5942028985507,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,4.250637398087121,5.610685231413894,0.7575968393821229,0.374334188782072,2.6714097455366947,1.3199632680827644,Interphase,KTProtein_Interphase_1,Expt-1
12_5,22.0,451.0,6734.0,2749.7727272727275,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0012.tif,879.6931133804661,230.97,401.0,1710.0,1035.909090909091,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0012.tif,434.6628587350237,140.26,2.383247314766765,3.125831821856555,0.7624361931766567,0.3767253492024134,2.654453707766564,1.31158516469889,Interphase,KTProtein_Interphase_1,Expt-1
13_1,44.0,561.0,8214.0,3290.5454545454545,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0013.tif,841.3471216164697,247.0,137.0,1985.0,1071.7727272727273,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0013.tif,394.8144147334868,154.965,2.7146241050905155,3.9110438129548366,0.6940919700512348,0.32571278594319814,3.0701895754696977,1.4407312620634185,Interphase,KTProtein_Interphase_1,Expt-1
13_2,57.0,343.0,12837.0,3875.684210526316,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0013.tif,841.3471216164697,247.0,364.0,3837.0,1431.9298245614036,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0013.tif,394.8144147334868,154.965,3.626842818107351,4.606522220079641,0.7873277593882198,0.3694650406945689,2.70661602548395,1.2701190680448429,Interphase,KTProtein_Interphase_1,Expt-1
13_3,12.0,698.0,4530.0,2692.9166666666665,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0013.tif,841.3471216164697,247.0,280.0,1862.0,1045.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0013.tif,394.8144147334868,154.965,2.6474463975829745,3.200720127850202,0.8271408595043767,0.38814791892310074,2.5763373993462486,1.2089839215526128,Interphase,KTProtein_Interphase_1,Expt-1
14_1,8.0,404.0,1516.0,1045.25,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,206.0,917.0,550.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.4819308083214424,1.3449078651327766,1.101882773341606,0.5269074384118632,1.8978665456196095,0.9075375568014074,Interphase,KTProtein_Interphase_1,Expt-1
14_2,8.0,758.0,2195.0,1446.5,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,279.0,859.0,535.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.4398878325973887,1.8611903629892956,0.773638130322551,0.3699446940891808,2.7031067507591686,1.2925939929861943,Interphase,KTProtein_Interphase_1,Expt-1
14_3,5.0,516.0,1314.0,969.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,223.0,625.0,427.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.1500267407654734,1.247312781114292,0.9220034927711495,0.44089127295234165,2.2681328965839964,1.0845945897606377,Interphase,KTProtein_Interphase_1,Expt-1
14_4,13.0,357.0,2355.0,1429.076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0014.tif,777.1907854050711,251.115,217.0,1022.0,614.3076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0014.tif,371.6435321456236,163.655,1.6529486972666698,1.8387723451096882,0.8989414604057832,0.4298632791473786,2.326321061858252,1.1124194889716166,Interphase,KTProtein_Interphase_1,Expt-1
